transaction_id,user_id,product_id,transaction_date,quantity,price,subtotal,tax,shipping,discount,discount_code,total,payment_method,status,campaign_id,created_at
8380,2117,25,2023-05-04T00:00:00,1,184,553,44.24,0,0,,597.24,credit_card,completed,171,2023-05-04T00:00:00
8381,2117,26,2021-11-26T00:00:00,1,32,32,2.56,8.0,0,,42.56,debit_card,completed,,2021-11-26T00:00:00
8381,2117,52,2021-11-26T00:00:00,1,-48,32,2.56,8.0,0,,42.56,debit_card,completed,,2021-11-26T00:00:00
8382,2117,6,2021-08-14T00:00:00,1,1233,1770,141.6,0,0,,1911.6,google_pay,completed,516,2021-08-14T00:00:00
8382,2117,17,2021-08-14T00:00:00,1,537,1770,141.6,0,0,,1911.6,google_pay,completed,516,2021-08-14T00:00:00
8383,2118,34,2022-05-25T00:00:00,1,37,37,2.96,8.0,0,,47.96,credit_card,cancelled,,2022-05-25T00:00:00
8384,2119,54,2024-08-10T00:00:00,1,29,88,7.04,0,0,,95.04,google_pay,completed,175,2024-08-10T00:00:00
8384,2119,60,2024-08-10T00:00:00,1,30,88,7.04,0,0,,95.04,google_pay,completed,175,2024-08-10T00:00:00
8384,2119,54,2024-08-10T00:00:00,1,29,88,7.04,0,0,,95.04,google_pay,completed,175,2024-08-10T00:00:00
8385,2120,9,2023-08-28T00:00:00,1,1172,1571,125.68,0,0,,1696.68,google_pay,completed,,2023-08-28T00:00:00
8385,2120,48,2023-08-28T00:00:00,1,399,1571,125.68,0,0,,1696.68,google_pay,completed,,2023-08-28T00:00:00
8386,2120,16,2023-12-18T00:00:00,1,434,594,47.52,0,0,,641.52,apple_pay,completed,,2023-12-18T00:00:00
8386,2120,24,2023-12-18T00:00:00,1,160,594,47.52,0,0,,641.52,apple_pay,completed,,2023-12-18T00:00:00
8387,2120,7,2023-11-19T00:00:00,1,154,154,12.32,0,0,,166.32,,completed,,2023-11-19T00:00:00
8388,2120,4,2024-11-29T00:00:00,1,562,562,44.96,0,0,,606.96,credit_card,completed,908,2024-11-29T00:00:00
8389,2121,51,2024-05-12T00:00:00,1,72,72,5.76,0,0,,77.76,apple_pay,completed,1365,2024-05-12T00:00:00
8390,2121,15,2023-09-01T00:00:00,1,405,804,64.32,0,0,,868.3199999999999,google_pay,completed,,2023-09-01T00:00:00
8390,2121,48,2023-09-01T00:00:00,1,399,804,64.32,0,0,,868.3199999999999,google_pay,completed,,2023-09-01T00:00:00
8391,2121,20,2023-05-20T00:00:00,1,188,188,15.04,0,0,,203.04,debit_card,completed,,2023-05-20T00:00:00
8392,2122,54,2024-02-10T00:00:00,1,29,90,7.2,0,0,,97.2,debit_card,refunded,765,2024-02-10T00:00:00
8392,2122,63,2024-02-10T00:00:00,1,23,90,7.2,0,0,,97.2,debit_card,refunded,765,2024-02-10T00:00:00
8392,2122,57,2024-02-10T00:00:00,1,38,90,7.2,0,0,,97.2,debit_card,refunded,765,2024-02-10T00:00:00
8393,2122,56,2021-09-03T00:00:00,1,44,44,3.52,8.0,0,,55.52,paypal,completed,,2021-09-03T00:00:00
8394,2124,1,2022-06-27T00:00:00,1,848,848,67.84,0,0,,915.84,apple_pay,completed,,2022-06-27T00:00:00
8395,2124,53,2020-06-09T00:00:00,1,33,33,2.64,8.0,0,,43.64,credit_card,completed,,2020-06-09T00:00:00
8396,2124,64,2021-10-27T00:00:00,1,20,43,3.44,8.0,0,,54.44,google_pay,completed,,2021-10-27T00:00:00
8396,2124,63,2021-10-27T00:00:00,1,23,43,3.44,8.0,0,,54.44,google_pay,completed,,2021-10-27T00:00:00
8397,2125,22,2023-07-26T00:00:00,1,156,198,15.84,0,0,,213.84,debit_card,completed,242,2023-07-26T00:00:00
8397,2125,59,2023-07-26T00:00:00,1,12,198,15.84,0,0,,213.84,debit_card,completed,242,2023-07-26T00:00:00
8397,2125,27,2023-07-26T00:00:00,1,30,198,15.84,0,0,,213.84,debit_card,completed,242,2023-07-26T00:00:00
8398,2126,22,2022-10-19T00:00:00,1,156,156,12.48,0,0,,168.48,credit_card,completed,634,2022-10-19T00:00:00
8399,2127,45,2024-03-12T00:00:00,1,135,301,24.08,0,0,,325.08,apple_pay,completed,,2024-03-12T00:00:00
8399,2127,42,2024-03-12T00:00:00,1,166,301,24.08,0,0,,325.08,apple_pay,completed,,2024-03-12T00:00:00
8400,2128,17,2022-02-02T00:00:00,1,537,904,72.32,0,0,,976.3199999999999,apple_pay,completed,,2022-02-02T00:00:00
8400,2128,11,2022-02-02T00:00:00,1,232,904,72.32,0,0,,976.3199999999999,apple_pay,completed,,2022-02-02T00:00:00
8400,2128,38,2022-02-02T00:00:00,1,135,904,72.32,0,0,,976.3199999999999,apple_pay,completed,,2022-02-02T00:00:00
8401,2128,40,2023-01-02T00:00:00,1,62,62,4.96,0,0,,66.96,credit_card,completed,,2023-01-02T00:00:00
8402,2128,11,2024-08-17T00:00:00,1,232,1404,112.32,0,173.11,FLASH20,1343.21,credit_card,completed,,2024-08-17T00:00:00
8402,2128,9,2024-08-17T00:00:00,1,1172,1404,112.32,0,173.11,FLASH20,1343.21,credit_card,completed,,2024-08-17T00:00:00
8403,2128,48,2024-03-21T00:00:00,1,399,399,31.92,0,0,,430.92,credit_card,refunded,,2024-03-21T00:00:00
8404,2128,37,2020-08-31T00:00:00,1,81,118,9.44,0,0,,127.44,credit_card,cancelled,526,2020-08-31T00:00:00
8404,2128,34,2020-08-31T00:00:00,1,37,118,9.44,0,0,,127.44,credit_card,cancelled,526,2020-08-31T00:00:00
8405,2128,42,2024-04-01T00:00:00,1,166,247,19.76,0,51.1,FLASH20,215.66,apple_pay,completed,,2024-04-01T00:00:00
8405,2128,49,2024-04-01T00:00:00,1,81,247,19.76,0,51.1,FLASH20,215.66,apple_pay,completed,,2024-04-01T00:00:00
8406,2129,45,2021-11-05T00:00:00,1,135,135,10.8,0,0,,145.8,apple_pay,completed,147,2021-11-05T00:00:00
8407,2129,59,2021-11-22T00:00:00,1,12,36,2.88,8.0,0,,46.88,credit_card,completed,804,2021-11-22T00:00:00
8407,2129,61,2021-11-22T00:00:00,1,24,36,2.88,8.0,0,,46.88,credit_card,completed,804,2021-11-22T00:00:00
8408,2129,20,2024-12-19T00:00:00,1,188,188,15.04,0,0,,203.04,google_pay,completed,,2024-12-19T00:00:00
8409,2129,53,2023-02-27T00:00:00,1,33,33,2.64,8.0,0,,43.64,apple_pay,cancelled,,2023-02-27T00:00:00
8410,2130,25,2024-12-29T00:00:00,1,184,184,14.72,0,0,,198.72,debit_card,completed,,2024-12-29T00:00:00
8411,2130,40,2024-12-30T00:00:00,1,62,62,4.96,0,0,,66.96,,completed,1196,2024-12-30T00:00:00
8412,2130,34,2024-12-27T00:00:00,1,37,672,53.76,0,0,,725.76,apple_pay,completed,662,2024-12-27T00:00:00
8412,2130,30,2024-12-27T00:00:00,1,73,672,53.76,0,0,,725.76,apple_pay,completed,662,2024-12-27T00:00:00
8412,2130,4,2024-12-27T00:00:00,1,562,672,53.76,0,0,,725.76,apple_pay,completed,662,2024-12-27T00:00:00
8413,2130,5,2024-12-29T00:00:00,1,272,272,21.76,0,0,,293.76,google_pay,completed,264,2024-12-29T00:00:00
8414,2132,36,2024-01-14T00:00:00,1,30,170,13.6,0,22.25,SAVE10,161.35,apple_pay,completed,1050,2024-01-14T00:00:00
8414,2132,35,2024-01-14T00:00:00,1,110,170,13.6,0,22.25,SAVE10,161.35,apple_pay,completed,1050,2024-01-14T00:00:00
8414,2132,36,2024-01-14T00:00:00,1,30,170,13.6,0,22.25,SAVE10,161.35,apple_pay,completed,1050,2024-01-14T00:00:00
8415,2133,43,2022-11-01T00:00:00,1,162,162,12.96,0,0,,174.96,google_pay,completed,,2022-11-01T00:00:00
8416,2134,47,2024-06-29T00:00:00,1,377,1849,147.92,0,0,,1996.92,apple_pay,completed,626,2024-06-29T00:00:00
8416,2134,14,2024-06-29T00:00:00,1,1019,1849,147.92,0,0,,1996.92,apple_pay,completed,626,2024-06-29T00:00:00
8416,2134,13,2024-06-29T00:00:00,1,280,1849,147.92,0,0,,1996.92,apple_pay,completed,626,2024-06-29T00:00:00
8416,2134,28,2024-06-29T00:00:00,1,173,1849,147.92,0,0,,1996.92,apple_pay,completed,626,2024-06-29T00:00:00
8417,2134,35,2020-06-06T00:00:00,1,110,110,8.8,0,0,,118.8,credit_card,completed,,2020-06-06T00:00:00
8418,2134,60,2024-03-29T00:00:00,1,30,520,41.6,0,0,,561.6,credit_card,cancelled,,2024-03-29T00:00:00
8418,2134,8,2024-03-29T00:00:00,1,467,520,41.6,0,0,,561.6,credit_card,cancelled,,2024-03-29T00:00:00
8418,2134,63,2024-03-29T00:00:00,1,23,520,41.6,0,0,,561.6,credit_card,cancelled,,2024-03-29T00:00:00
8419,2134,7,2020-12-13T00:00:00,1,154,154,12.32,0,0,,166.32,paypal,completed,,2020-12-13T00:00:00
8420,2134,2,2021-03-16T00:00:00,1,589,1325,106.0,0,0,,1431.0,credit_card,completed,989,2021-03-16T00:00:00
8420,2134,7,2021-03-16T00:00:00,1,154,1325,106.0,0,0,,1431.0,credit_card,completed,989,2021-03-16T00:00:00
8420,2134,5,2021-03-16T00:00:00,1,272,1325,106.0,0,0,,1431.0,credit_card,completed,989,2021-03-16T00:00:00
8420,2134,5,2021-03-16T00:00:00,1,272,1325,106.0,0,0,,1431.0,credit_card,completed,989,2021-03-16T00:00:00
8420,2134,57,2021-03-16T00:00:00,1,38,1325,106.0,0,0,,1431.0,credit_card,completed,989,2021-03-16T00:00:00
8421,2134,46,2023-12-27T00:00:00,1,371,443,35.44,0,0,,478.44,debit_card,refunded,,2023-12-27T00:00:00
8421,2134,51,2023-12-27T00:00:00,1,72,443,35.44,0,0,,478.44,debit_card,refunded,,2023-12-27T00:00:00
8422,2134,24,2023-01-23T00:00:00,1,160,160,12.8,0,0,,172.8,paypal,completed,298,2023-01-23T00:00:00
8423,2134,57,2021-08-17T00:00:00,1,38,50,4.0,8.0,0,,62.0,apple_pay,completed,877,2021-08-17T00:00:00
8423,2134,59,2021-08-17T00:00:00,1,12,50,4.0,8.0,0,,62.0,apple_pay,completed,877,2021-08-17T00:00:00
8424,2134,9,2023-04-16T00:00:00,1,1172,1404,112.32,0,0,,1516.32,paypal,completed,,2023-04-16T00:00:00
8424,2134,11,2023-04-16T00:00:00,1,232,1404,112.32,0,0,,1516.32,paypal,completed,,2023-04-16T00:00:00
1452,2134,62,2023-01-10T00:00:00,1,27,252,20.16,0,0,,-272.16,apple_pay,completed,299,2023-01-10T00:00:00
1452,2134,43,2023-01-10T00:00:00,1,162,252,20.16,0,0,,-272.16,apple_pay,completed,299,2023-01-10T00:00:00
1452,2134,60,2023-01-10T00:00:00,1,30,252,20.16,0,0,,-272.16,apple_pay,completed,299,2023-01-10T00:00:00
1452,2134,53,2023-01-10T00:00:00,1,33,252,20.16,0,0,,-272.16,apple_pay,completed,299,2023-01-10T00:00:00
8426,2134,28,2022-05-20T00:00:00,1,173,197,15.76,0,0,,212.76,paypal,completed,,2022-05-20T00:00:00
8426,2134,61,2022-05-20T00:00:00,1,24,197,15.76,0,0,,212.76,paypal,completed,,2022-05-20T00:00:00
8427,2134,57,2021-04-13T00:00:00,1,38,38,3.04,8.0,0,,49.04,credit_card,completed,,2021-04-13T00:00:00
8428,2134,49,2023-12-31T00:00:00,1,81,81,6.48,0,0,,87.48,apple_pay,cancelled,,2023-12-31T00:00:00
8429,2134,15,2024-05-19T00:00:00,1,405,1577,126.16,0,0,,1703.16,apple_pay,completed,,2024-05-19T00:00:00
8429,2134,9,2024-05-19T00:00:00,1,1172,1577,126.16,0,0,,1703.16,apple_pay,completed,,2024-05-19T00:00:00
8430,2135,55,2023-02-06T00:00:00,1,16,72,5.76,0,0,,77.76,paypal,cancelled,,2023-02-06T00:00:00
8430,2135,58,2023-02-06T00:00:00,1,40,72,5.76,0,0,,77.76,paypal,cancelled,,2023-02-06T00:00:00
8430,2135,55,2023-02-06T00:00:00,1,16,72,5.76,0,0,,77.76,paypal,cancelled,,2023-02-06T00:00:00
4849,2135,56,2023-02-25T00:00:00,1,44,44,3.52,8.0,0,,55.52,apple_pay,completed,,2023-02-25T00:00:00
8432,2135,19,2024-05-14T00:00:00,1,191,191,15.28,0,0,,206.28,debit_card,completed,,2024-05-14T00:00:00
8433,2135,24,2024-10-29T00:00:00,1,160,160,12.8,0,0,,172.8,google_pay,completed,,2024-10-29T00:00:00
8434,2135,63,2022-12-20T00:00:00,1,23,495,39.6,0,0,,534.6,apple_pay,completed,975,2022-12-20T00:00:00
8434,2135,16,2022-12-20T00:00:00,1,434,495,39.6,0,0,,534.6,apple_pay,completed,975,2022-12-20T00:00:00
8434,2135,57,2022-12-20T00:00:00,1,38,495,39.6,0,0,,534.6,apple_pay,completed,975,2022-12-20T00:00:00
8435,2136,42,2022-09-11T00:00:00,1,166,166,13.28,0,22.48,SAVE10,156.8,paypal,completed,479,2022-09-11T00:00:00
8436,2137,32,2022-10-08T00:00:00,1,190,190,15.2,0,0,,205.2,debit_card,completed,,2022-10-08T00:00:00
8437,2138,5,2023-01-15T00:00:00,1,272,272,21.76,0,0,,293.76,apple_pay,completed,,2023-01-15T00:00:00
8438,2140,50,2024-05-28T00:00:00,1,-168,72,5.76,0,9.65,FLASH20,68.11,debit_card,completed,,2024-05-28T00:00:00
8438,2140,51,2024-05-28T00:00:00,1,72,72,5.76,0,9.65,FLASH20,68.11,debit_card,completed,,2024-05-28T00:00:00
8439,2140,3,2020-06-14T00:00:00,1,1484,2717,217.36,0,0,,2934.36,credit_card,completed,778,2020-06-14T00:00:00
8439,2140,6,2020-06-14T00:00:00,1,1233,2717,217.36,0,0,,2934.36,credit_card,completed,778,2020-06-14T00:00:00
8440,2140,34,2023-12-23T00:00:00,1,37,37,2.96,8.0,0,,47.96,,completed,556,2023-12-23T00:00:00
8441,2140,9,2020-05-23T00:00:00,1,1172,1606,128.48,0,0,,1734.48,debit_card,completed,34,2020-05-23T00:00:00
8441,2140,16,2020-05-23T00:00:00,1,434,1606,128.48,0,0,,1734.48,debit_card,completed,34,2020-05-23T00:00:00
8442,2141,24,2024-12-17T00:00:00,1,160,909,72.72,0,0,,981.72,google_pay,completed,,2024-12-17T00:00:00
8442,2141,24,2024-12-17T00:00:00,1,160,909,72.72,0,0,,981.72,google_pay,completed,,2024-12-17T00:00:00
8442,2141,2,2024-12-17T00:00:00,1,589,909,72.72,0,0,,981.72,google_pay,completed,,2024-12-17T00:00:00
8443,2141,25,2024-10-30T00:00:00,1,184,844,67.52,0,0,,911.52,debit_card,completed,1174,2024-10-30T00:00:00
8443,2141,24,2024-10-30T00:00:00,1,160,844,67.52,0,0,,911.52,debit_card,completed,1174,2024-10-30T00:00:00
8443,2141,24,2024-10-30T00:00:00,1,160,844,67.52,0,0,,911.52,debit_card,completed,1174,2024-10-30T00:00:00
8443,2141,25,2024-10-30T00:00:00,1,184,844,67.52,0,0,,911.52,debit_card,completed,1174,2024-10-30T00:00:00
8443,2141,22,2024-10-30T00:00:00,1,156,844,67.52,0,0,,911.52,debit_card,completed,1174,2024-10-30T00:00:00
8444,2143,28,2023-06-24T00:00:00,1,173,393,31.44,0,0,,424.44,apple_pay,completed,,2023-06-24T00:00:00
8444,2143,35,2023-06-24T00:00:00,1,110,393,31.44,0,0,,424.44,apple_pay,completed,,2023-06-24T00:00:00
8444,2143,35,2023-06-24T00:00:00,1,110,393,31.44,0,0,,424.44,apple_pay,completed,,2023-06-24T00:00:00
8445,2144,39,2023-07-27T00:00:00,1,72,99,7.92,0,0,,106.92,,completed,134,2023-07-27T00:00:00
8445,2144,41,2023-07-27T00:00:00,1,27,99,7.92,0,0,,106.92,,completed,134,2023-07-27T00:00:00
8446,2144,44,2024-11-14T00:00:00,1,236,236,18.88,0,0,,254.88,paypal,completed,,2024-11-14T00:00:00
8447,2144,58,2024-02-12T00:00:00,1,40,40,3.2,8.0,0,,51.2,credit_card,completed,,2024-02-12T00:00:00
8448,2146,56,2024-02-05T00:00:00,1,44,117,9.36,0,0,,126.36,google_pay,completed,399,2024-02-05T00:00:00
8448,2146,30,2024-02-05T00:00:00,1,73,117,9.36,0,0,,126.36,google_pay,completed,399,2024-02-05T00:00:00
8449,2146,4,2023-04-30T00:00:00,1,562,562,44.96,0,0,,606.96,paypal,completed,,2023-04-30T00:00:00
8450,2146,10,2023-08-03T00:00:00,1,412,2881,230.48,0,620.0,SAVE10,2491.48,google_pay,completed,,2023-08-03T00:00:00
8450,2146,24,2023-08-03T00:00:00,1,160,2881,230.48,0,620.0,SAVE10,2491.48,google_pay,completed,,2023-08-03T00:00:00
8450,2146,9,2023-08-03T00:00:00,1,1172,2881,230.48,0,620.0,SAVE10,2491.48,google_pay,completed,,2023-08-03T00:00:00
8450,2146,18,2023-08-03T00:00:00,1,1137,2881,230.48,0,620.0,SAVE10,2491.48,google_pay,completed,,2023-08-03T00:00:00
8451,2147,29,2021-02-23T00:00:00,1,184,665,53.2,0,0,,718.2,debit_card,completed,,2021-02-23T00:00:00
8451,2147,46,2021-02-23T00:00:00,1,371,665,53.2,0,0,,718.2,debit_card,completed,,2021-02-23T00:00:00
8451,2147,35,2021-02-23T00:00:00,1,110,665,53.2,0,0,,718.2,debit_card,completed,,2021-02-23T00:00:00
8452,2147,27,2024-12-13T00:00:00,1,30,30,2.4,8.0,0,,-40.4,credit_card,completed,,2024-12-13T00:00:00
8453,2148,3,2024-11-01T00:00:00,1,1484,2717,217.36,0,0,,2934.36,,completed,,2024-11-01T00:00:00
8453,2148,6,2024-11-01T00:00:00,1,1233,2717,217.36,0,0,,2934.36,,completed,,2024-11-01T00:00:00
8454,2148,28,2024-11-11T00:00:00,1,173,173,13.84,0,0,,186.84,google_pay,completed,304,2024-11-11T00:00:00
8455,2148,50,2024-09-21T00:00:00,1,-168,115,9.2,0,0,,124.2,paypal,completed,,2024-09-21T00:00:00
8455,2148,51,2024-09-21T00:00:00,1,72,115,9.2,0,0,,124.2,paypal,completed,,2024-09-21T00:00:00
8455,2148,41,2024-09-21T00:00:00,1,27,115,9.2,0,0,,124.2,paypal,completed,,2024-09-21T00:00:00
8455,2148,55,2024-09-21T00:00:00,1,16,115,9.2,0,0,,124.2,paypal,completed,,2024-09-21T00:00:00
8456,2148,26,2024-12-02T00:00:00,1,32,32,2.56,8.0,0,,42.56,debit_card,completed,265,2024-12-02T00:00:00
8457,2148,2,2024-11-25T00:00:00,1,589,1163,93.04,0,89.81,SAVE10,1166.23,credit_card,completed,371,2024-11-25T00:00:00
8457,2148,34,2024-11-25T00:00:00,1,37,1163,93.04,0,89.81,SAVE10,1166.23,credit_card,completed,371,2024-11-25T00:00:00
8457,2148,17,2024-11-25T00:00:00,1,537,1163,93.04,0,89.81,SAVE10,1166.23,credit_card,completed,371,2024-11-25T00:00:00
8458,2149,35,2021-10-07T00:00:00,1,110,110,8.8,0,0,,118.8,paypal,completed,,2021-10-07T00:00:00
8459,2150,18,2022-07-19T00:00:00,1,1137,1137,90.96,0,0,,1227.96,google_pay,completed,,2022-07-19T00:00:00
8460,2151,23,2024-02-11T00:00:00,1,35,35,2.8,8.0,0,,45.8,google_pay,completed,763,2024-02-11T00:00:00
8461,2151,25,2024-04-15T00:00:00,1,184,184,14.72,0,0,,198.72,credit_card,completed,494,2024-04-15T00:00:00
8462,2151,26,2022-01-23T00:00:00,1,32,32,2.56,8.0,0,,42.56,credit_card,pending,,2022-01-23T00:00:00
8463,2151,13,2023-03-27T00:00:00,1,280,280,22.4,0,0,,302.4,credit_card,completed,,2023-03-27T00:00:00
8464,2152,49,2023-08-11T00:00:00,1,81,775,62.0,0,0,,837.0,credit_card,completed,,2023-08-11T00:00:00
8464,2152,47,2023-08-11T00:00:00,1,377,775,62.0,0,0,,837.0,credit_card,completed,,2023-08-11T00:00:00
8464,2152,44,2023-08-11T00:00:00,1,236,775,62.0,0,0,,837.0,credit_card,completed,,2023-08-11T00:00:00
8464,2152,49,2023-08-11T00:00:00,1,81,775,62.0,0,0,,837.0,credit_card,completed,,2023-08-11T00:00:00
8465,2152,37,2023-12-02T00:00:00,1,81,81,6.48,0,0,,87.48,credit_card,completed,,2023-12-02T00:00:00
8466,2152,52,2023-04-22T00:00:00,1,-48,0,0.0,8.0,0,,8.0,apple_pay,completed,212,2023-04-22T00:00:00
8467,2152,4,2024-03-19T00:00:00,1,562,2875,230.0,0,0,,3105.0,apple_pay,completed,,2024-03-19T00:00:00
8467,2152,12,2024-03-19T00:00:00,1,1176,2875,230.0,0,0,,3105.0,apple_pay,completed,,2024-03-19T00:00:00
8467,2152,18,2024-03-19T00:00:00,1,1137,2875,230.0,0,0,,3105.0,apple_pay,completed,,2024-03-19T00:00:00
8468,2152,55,2023-04-24T00:00:00,1,16,39,3.12,8.0,0,,50.12,paypal,completed,1177,2023-04-24T00:00:00
8468,2152,63,2023-04-24T00:00:00,1,23,39,3.12,8.0,0,,50.12,paypal,completed,1177,2023-04-24T00:00:00
8469,2152,43,2023-07-03T00:00:00,1,162,561,44.88,0,0,,605.88,credit_card,completed,,2023-07-03T00:00:00
8469,2152,48,2023-07-03T00:00:00,1,399,561,44.88,0,0,,605.88,credit_card,completed,,2023-07-03T00:00:00
8470,2152,2,2023-04-15T00:00:00,1,589,589,47.12,0,0,,636.12,credit_card,completed,,2023-04-15T00:00:00
8471,2152,45,2023-04-19T00:00:00,1,135,537,42.96,0,0,,579.96,apple_pay,completed,1138,2023-04-19T00:00:00
8471,2152,44,2023-04-19T00:00:00,1,236,537,42.96,0,0,,579.96,apple_pay,completed,1138,2023-04-19T00:00:00
8471,2152,42,2023-04-19T00:00:00,1,166,537,42.96,0,0,,579.96,apple_pay,completed,1138,2023-04-19T00:00:00
8472,2152,24,2023-03-07T00:00:00,1,160,537,42.96,0,0,,579.96,paypal,completed,,2023-03-07T00:00:00
8472,2152,19,2023-03-07T00:00:00,1,191,537,42.96,0,0,,579.96,paypal,completed,,2023-03-07T00:00:00
8472,2152,56,2023-03-07T00:00:00,1,44,537,42.96,0,0,,579.96,paypal,completed,,2023-03-07T00:00:00
8472,2152,21,2023-03-07T00:00:00,1,142,537,42.96,0,0,,579.96,paypal,completed,,2023-03-07T00:00:00
8473,2152,22,2023-09-25T00:00:00,1,156,693,55.44,0,0,,748.44,credit_card,completed,,2023-09-25T00:00:00
8473,2152,17,2023-09-25T00:00:00,1,537,693,55.44,0,0,,748.44,credit_card,completed,,2023-09-25T00:00:00
3283,2152,22,2023-09-14T00:00:00,1,156,156,12.48,0,0,,168.48,google_pay,completed,,2023-09-14T00:00:00
8475,2152,8,2023-08-30T00:00:00,1,467,1056,84.48,0,0,,1140.48,credit_card,completed,,2023-08-30T00:00:00
8475,2152,2,2023-08-30T00:00:00,1,589,1056,84.48,0,0,,1140.48,credit_card,completed,,2023-08-30T00:00:00
8476,2152,10,2024-10-26T00:00:00,1,412,412,32.96,0,0,,444.96,,cancelled,,2024-10-26T00:00:00
8477,2152,20,2023-10-06T00:00:00,1,188,188,15.04,0,0,,203.04,apple_pay,completed,,2023-10-06T00:00:00
8478,2156,1,2024-09-15T00:00:00,1,848,848,67.84,0,0,,915.84,paypal,completed,,2024-09-15T00:00:00
8479,2157,32,2024-01-25T00:00:00,1,190,190,15.2,0,0,,205.2,google_pay,completed,397,2024-01-25T00:00:00
8480,2157,57,2024-04-07T00:00:00,1,38,38,3.04,8.0,0,,49.04,paypal,completed,,2024-04-07T00:00:00
8481,2157,31,2023-05-23T00:00:00,1,261,334,26.72,0,0,,360.72,paypal,completed,,2023-05-23T00:00:00
8481,2157,30,2023-05-23T00:00:00,1,73,334,26.72,0,0,,360.72,paypal,completed,,2023-05-23T00:00:00
8482,2158,31,2023-11-07T00:00:00,1,261,301,24.08,0,0,,325.08,apple_pay,completed,565,2023-11-07T00:00:00
8482,2158,58,2023-11-07T00:00:00,1,40,301,24.08,0,0,,325.08,apple_pay,completed,565,2023-11-07T00:00:00
8483,2158,35,2022-03-25T00:00:00,1,110,110,8.8,0,0,,118.8,google_pay,completed,,2022-03-25T00:00:00
8484,2158,5,2021-05-18T00:00:00,1,272,272,21.76,0,0,,293.76,apple_pay,completed,,2021-05-18T00:00:00
8485,2158,64,2024-07-26T00:00:00,1,20,1408,112.64,0,0,,1520.64,apple_pay,completed,,2024-07-26T00:00:00
8485,2158,62,2024-07-26T00:00:00,1,27,1408,112.64,0,0,,1520.64,apple_pay,completed,,2024-07-26T00:00:00
8485,2158,59,2024-07-26T00:00:00,1,12,1408,112.64,0,0,,1520.64,apple_pay,completed,,2024-07-26T00:00:00
8485,2158,12,2024-07-26T00:00:00,1,1176,1408,112.64,0,0,,1520.64,apple_pay,completed,,2024-07-26T00:00:00
8485,2158,28,2024-07-26T00:00:00,1,173,1408,112.64,0,0,,1520.64,apple_pay,completed,,2024-07-26T00:00:00
8486,2159,32,2022-05-04T00:00:00,1,190,374,29.92,0,0,,403.92,paypal,completed,318,2022-05-04T00:00:00
8486,2159,29,2022-05-04T00:00:00,1,184,374,29.92,0,0,,403.92,paypal,completed,318,2022-05-04T00:00:00
8487,2159,13,2023-03-23T00:00:00,1,280,390,31.2,0,0,,421.2,paypal,completed,,2023-03-23T00:00:00
8487,2159,35,2023-03-23T00:00:00,1,110,390,31.2,0,0,,421.2,paypal,completed,,2023-03-23T00:00:00
8488,2159,2,2024-03-25T00:00:00,1,589,1082,86.56,0,0,,1168.56,debit_card,refunded,,2024-03-25T00:00:00
8488,2159,31,2024-03-25T00:00:00,1,261,1082,86.56,0,0,,1168.56,debit_card,refunded,,2024-03-25T00:00:00
8488,2159,11,2024-03-25T00:00:00,1,232,1082,86.56,0,0,,1168.56,debit_card,refunded,,2024-03-25T00:00:00
8489,2159,15,2022-10-07T00:00:00,1,405,405,32.4,0,0,,437.4,apple_pay,completed,,2022-10-07T00:00:00
8490,2160,26,2024-11-04T00:00:00,1,32,413,33.04,0,0,,446.04,debit_card,completed,,2024-11-04T00:00:00
8490,2160,24,2024-11-04T00:00:00,1,160,413,33.04,0,0,,446.04,debit_card,completed,,2024-11-04T00:00:00
8490,2160,53,2024-11-04T00:00:00,1,33,413,33.04,0,0,,446.04,debit_card,completed,,2024-11-04T00:00:00
8490,2160,22,2024-11-04T00:00:00,1,156,413,33.04,0,0,,446.04,debit_card,completed,,2024-11-04T00:00:00
8490,2160,26,2024-11-04T00:00:00,1,32,413,33.04,0,0,,446.04,debit_card,completed,,2024-11-04T00:00:00
8491,2160,26,2024-11-20T00:00:00,1,32,32,2.56,8.0,0,,42.56,google_pay,completed,,2024-11-20T00:00:00
8492,2160,17,2024-10-28T00:00:00,1,537,537,42.96,0,0,,579.96,debit_card,completed,,2024-10-28T00:00:00
8493,2160,1,2024-10-12T00:00:00,1,848,848,67.84,0,0,,915.84,paypal,completed,,2024-10-12T00:00:00
8494,2160,28,2024-11-13T00:00:00,1,173,173,13.84,0,0,,186.84,google_pay,completed,,2024-11-13T00:00:00
8495,2160,41,2024-09-05T00:00:00,1,27,27,2.16,8.0,0,,37.16,debit_card,completed,,2024-09-05T00:00:00
8496,2161,8,2023-05-29T00:00:00,1,467,467,37.36,0,0,,504.36,credit_card,completed,,2023-05-29T00:00:00
8497,2161,19,2022-04-03T00:00:00,1,191,191,15.28,0,0,,206.28,paypal,completed,,2022-04-03T00:00:00
8498,2161,21,2021-10-24T00:00:00,1,142,142,11.36,0,0,,153.36,google_pay,completed,,2021-10-24T00:00:00
8499,2161,11,2023-01-08T00:00:00,1,232,526,42.08,0,0,,568.08,credit_card,completed,167,2023-01-08T00:00:00
8499,2161,7,2023-01-08T00:00:00,1,154,526,42.08,0,0,,568.08,credit_card,completed,167,2023-01-08T00:00:00
